"barcode","sample"
"HD-17-Su:346693","HD-17-Su"
"HD-17-Su:346694","HD-17-Su"
"HD-17-Su:346695","HD-17-Su"
"HD-17-Su:346696","HD-17-Su"
"HD-17-Su:346697","HD-17-Su"
"HD-17-Su:346698","HD-17-Su"
"HD-17-Su:346699","HD-17-Su"
"HD-17-Su:346700","HD-17-Su"
"HD-17-Su:346701","HD-17-Su"
"HD-17-Su:346702","HD-17-Su"
"HD-17-Su:346703","HD-17-Su"
"HD-17-Su:346704","HD-17-Su"
"HD-17-Su:346705","HD-17-Su"
"HD-17-Su:346706","HD-17-Su"
"HD-17-Su:346707","HD-17-Su"
"HD-17-Su:346709","HD-17-Su"
"HD-17-Su:346710","HD-17-Su"
"HD-17-Su:346711","HD-17-Su"
"HD-17-Su:346712","HD-17-Su"
"HD-17-Su:346713","HD-17-Su"
"HD-17-Su:346714","HD-17-Su"
"HD-17-Su:346715","HD-17-Su"
"HD-17-Su:346716","HD-17-Su"
"HD-17-Su:346717","HD-17-Su"
"HD-17-Su:346718","HD-17-Su"
"HD-17-Su:346719","HD-17-Su"
"HD-17-Su:346720","HD-17-Su"
"HD-17-Su:346721","HD-17-Su"
"HD-17-Su:346722","HD-17-Su"
"HD-17-Su:346723","HD-17-Su"
"HD-17-Su:346724","HD-17-Su"
"HD-17-Su:346725","HD-17-Su"
"HD-17-Su:346726","HD-17-Su"
"HD-17-Su:346727","HD-17-Su"
"HD-17-Su:346728","HD-17-Su"
"HD-17-Su:346729","HD-17-Su"
"HD-17-Su:346730","HD-17-Su"
"HD-17-Su:346731","HD-17-Su"
"HD-17-Su:346732","HD-17-Su"
"HD-17-Su:346733","HD-17-Su"
"HD-17-Su:346734","HD-17-Su"
"HD-17-Su:346735","HD-17-Su"
"HD-17-Su:346736","HD-17-Su"
"HD-17-Su:346737","HD-17-Su"
"HD-17-Su:346738","HD-17-Su"
"HD-17-Su:346739","HD-17-Su"
"HD-17-Su:346740","HD-17-Su"
"HD-17-Su:346741","HD-17-Su"
"HD-17-Su:346742","HD-17-Su"
"HD-17-Su:346743","HD-17-Su"
"HD-17-Su:346744","HD-17-Su"
"HD-17-Su:346745","HD-17-Su"
"HD-17-Su:346746","HD-17-Su"
"HD-17-Su:346747","HD-17-Su"
"HD-17-Su:346748","HD-17-Su"
"HD-17-Su:346749","HD-17-Su"
"HD-17-Su:346750","HD-17-Su"
"HD-17-Su:346751","HD-17-Su"
"HD-17-Su:346752","HD-17-Su"
"HD-17-Su:346753","HD-17-Su"
"HD-17-Su:346754","HD-17-Su"
"HD-17-Su:346755","HD-17-Su"
"HD-17-Su:346756","HD-17-Su"
"HD-17-Su:346757","HD-17-Su"
"HD-17-Su:346758","HD-17-Su"
"HD-17-Su:346759","HD-17-Su"
"HD-17-Su:346760","HD-17-Su"
"HD-17-Su:346761","HD-17-Su"
"HD-17-Su:346762","HD-17-Su"
"HD-17-Su:346763","HD-17-Su"
"HD-17-Su:346764","HD-17-Su"
"HD-17-Su:346765","HD-17-Su"
"HD-17-Su:346766","HD-17-Su"
"HD-17-Su:346767","HD-17-Su"
"HD-17-Su:346768","HD-17-Su"
"HD-17-Su:346769","HD-17-Su"
"HD-17-Su:346770","HD-17-Su"
"HD-17-Su:346771","HD-17-Su"
"HD-17-Su:346772","HD-17-Su"
"HD-17-Su:346773","HD-17-Su"
"HD-17-Su:346774","HD-17-Su"
"HD-17-Su:346775","HD-17-Su"
"HD-17-Su:346776","HD-17-Su"
"HD-17-Su:346777","HD-17-Su"
"HD-17-Su:346778","HD-17-Su"
"HD-17-Su:346779","HD-17-Su"
"HD-17-Su:346780","HD-17-Su"
"HD-17-Su:346781","HD-17-Su"
"HD-17-Su:346782","HD-17-Su"
"HD-17-Su:346784","HD-17-Su"
"HD-17-Su:346785","HD-17-Su"
"HD-17-Su:346786","HD-17-Su"
"HD-17-Su:346787","HD-17-Su"
"HD-17-Su:346788","HD-17-Su"
"HD-17-Su:346789","HD-17-Su"
"HD-17-Su:346790","HD-17-Su"
"HD-17-Su:346791","HD-17-Su"
"HD-17-Su:346792","HD-17-Su"
"HD-17-Su:346793","HD-17-Su"
"HD-17-Su:346794","HD-17-Su"
"HD-17-Su:346795","HD-17-Su"
"HD-17-Su:346796","HD-17-Su"
"HD-17-Su:346799","HD-17-Su"
"HD-17-Su:346800","HD-17-Su"
"HD-17-Su:346801","HD-17-Su"
"HD-17-Su:346802","HD-17-Su"
"HD-17-Su:346803","HD-17-Su"
"HD-17-Su:346804","HD-17-Su"
"HD-17-Su:346805","HD-17-Su"
"HD-17-Su:346806","HD-17-Su"
"HD-17-Su:346807","HD-17-Su"
"HD-17-Su:346809","HD-17-Su"
"HD-17-Su:346810","HD-17-Su"
"HD-17-Su:346812","HD-17-Su"
"HD-17-Su:346813","HD-17-Su"
"HD-17-Su:346814","HD-17-Su"
"HD-17-Su:346815","HD-17-Su"
"HD-17-Su:346816","HD-17-Su"
"HD-17-Su:346817","HD-17-Su"
"HD-17-Su:346818","HD-17-Su"
"HD-17-Su:346819","HD-17-Su"
"HD-17-Su:346821","HD-17-Su"
"HD-17-Su:346822","HD-17-Su"
"HD-17-Su:346823","HD-17-Su"
"HD-17-Su:346824","HD-17-Su"
"HD-17-Su:346825","HD-17-Su"
"HD-17-Su:346826","HD-17-Su"
"HD-17-Su:346827","HD-17-Su"
"HD-17-Su:346829","HD-17-Su"
"HD-17-Su:346830","HD-17-Su"
"HD-17-Su:346831","HD-17-Su"
"HD-17-Su:346832","HD-17-Su"
"HD-17-Su:346833","HD-17-Su"
"HD-17-Su:346834","HD-17-Su"
"HD-17-Su:346835","HD-17-Su"
"HD-17-Su:346836","HD-17-Su"
"HD-17-Su:346837","HD-17-Su"
"HD-17-Su:346838","HD-17-Su"
"HD-17-Su:346839","HD-17-Su"
"HD-17-Su:346841","HD-17-Su"
"HD-17-Su:346842","HD-17-Su"
"HD-17-Su:346843","HD-17-Su"
"HD-17-Su:346844","HD-17-Su"
"HD-17-Su:346845","HD-17-Su"
"HD-17-Su:346846","HD-17-Su"
"HD-17-Su:346847","HD-17-Su"
"HD-17-Su:346848","HD-17-Su"
"HD-17-Su:346849","HD-17-Su"
"HD-17-Su:346850","HD-17-Su"
"HD-17-Su:346851","HD-17-Su"
"HD-17-Su:346853","HD-17-Su"
"HD-17-Su:346854","HD-17-Su"
"HD-17-Su:346855","HD-17-Su"
"HD-17-Su:346857","HD-17-Su"
"HD-17-Su:346858","HD-17-Su"
"HD-17-Su:346859","HD-17-Su"
"HD-17-Su:346860","HD-17-Su"
"HD-17-Su:346861","HD-17-Su"
"HD-17-Su:346862","HD-17-Su"
"HD-17-Su:346863","HD-17-Su"
"HD-17-Su:346864","HD-17-Su"
"HD-17-Su:346866","HD-17-Su"
"HD-17-Su:346867","HD-17-Su"
"HD-17-Su:346868","HD-17-Su"
"HD-17-Su:346869","HD-17-Su"
"HD-17-Su:346870","HD-17-Su"
"HD-17-Su:346871","HD-17-Su"
"HD-17-Su:346872","HD-17-Su"
"HD-17-Su:346873","HD-17-Su"
"HD-17-Su:346874","HD-17-Su"
"HD-17-Su:346875","HD-17-Su"
"HD-17-Su:346876","HD-17-Su"
"HD-17-Su:346877","HD-17-Su"
"HD-17-Su:346878","HD-17-Su"
"HD-17-Su:346879","HD-17-Su"
"HD-17-Su:346880","HD-17-Su"
"HD-17-Su:346881","HD-17-Su"
"HD-17-Su:346882","HD-17-Su"
"HD-17-Su:346883","HD-17-Su"
"HD-17-Su:346884","HD-17-Su"
"HD-17-Su:346885","HD-17-Su"
"HD-17-Su:346886","HD-17-Su"
"HD-17-Su:346887","HD-17-Su"
"HD-17-Su:346888","HD-17-Su"
"HD-17-Su:346890","HD-17-Su"
"HD-17-Su:346891","HD-17-Su"
"HD-17-Su:346892","HD-17-Su"
"HD-17-Su:346893","HD-17-Su"
"HD-17-Su:346894","HD-17-Su"
"HD-17-Su:346895","HD-17-Su"
"HD-17-Su:346896","HD-17-Su"
"HD-17-Su:346898","HD-17-Su"
"HD-17-Su:346899","HD-17-Su"
"HD-17-Su:346900","HD-17-Su"
"HD-17-Su:346901","HD-17-Su"
"HD-17-Su:346902","HD-17-Su"
"HD-17-Su:346903","HD-17-Su"
"HD-17-Su:346904","HD-17-Su"
"HD-17-Su:346905","HD-17-Su"
"HD-17-Su:346906","HD-17-Su"
"HD-17-Su:346907","HD-17-Su"
"HD-17-Su:346908","HD-17-Su"
"HD-17-Su:346909","HD-17-Su"
"HD-17-Su:346910","HD-17-Su"
"HD-17-Su:346911","HD-17-Su"
"HD-17-Su:346912","HD-17-Su"
"HD-17-Su:346913","HD-17-Su"
"HD-17-Su:346914","HD-17-Su"
"HD-17-Su:346915","HD-17-Su"
"HD-17-Su:346917","HD-17-Su"
"HD-17-Su:346918","HD-17-Su"
"HD-17-Su:346919","HD-17-Su"
"HD-17-Su:346920","HD-17-Su"
"HD-17-Su:346921","HD-17-Su"
"HD-17-Su:346922","HD-17-Su"
"HD-17-Su:346923","HD-17-Su"
"HD-17-Su:346924","HD-17-Su"
"HD-17-Su:346925","HD-17-Su"
"HD-17-Su:346926","HD-17-Su"
"HD-17-Su:346928","HD-17-Su"
"HD-17-Su:346929","HD-17-Su"
"HD-17-Su:346930","HD-17-Su"
"HD-17-Su:346931","HD-17-Su"
"HD-17-Su:346933","HD-17-Su"
"HD-17-Su:346934","HD-17-Su"
"HD-17-Su:346935","HD-17-Su"
"HD-17-Su:346936","HD-17-Su"
"HD-17-Su:346937","HD-17-Su"
"HD-17-Su:346938","HD-17-Su"
"HD-17-Su:346939","HD-17-Su"
"HD-17-Su:346940","HD-17-Su"
"HD-17-Su:346941","HD-17-Su"
"HD-17-Su:346942","HD-17-Su"
"HD-17-Su:346943","HD-17-Su"
"HD-17-Su:346945","HD-17-Su"
"HD-17-Su:346946","HD-17-Su"
"HD-17-Su:346947","HD-17-Su"
"HD-17-Su:346948","HD-17-Su"
"HD-17-Su:346949","HD-17-Su"
"HD-17-Su:346950","HD-17-Su"
"HD-17-Su:346952","HD-17-Su"
"HD-17-Su:346953","HD-17-Su"
"HD-17-Su:346954","HD-17-Su"
"HD-17-Su:346955","HD-17-Su"
"HD-17-Su:346956","HD-17-Su"
"HD-17-Su:346957","HD-17-Su"
"HD-17-Su:346958","HD-17-Su"
"HD-17-Su:346959","HD-17-Su"
"HD-17-Su:346960","HD-17-Su"
"HD-17-Su:346961","HD-17-Su"
"HD-17-Su:346962","HD-17-Su"
"HD-17-Su:346963","HD-17-Su"
"HD-17-Su:346964","HD-17-Su"
"HD-17-Su:346965","HD-17-Su"
"HD-17-Su:346966","HD-17-Su"
"HD-17-Su:346967","HD-17-Su"
"HD-17-Su:346968","HD-17-Su"
"HD-17-Su:346970","HD-17-Su"
"HD-17-Su:346971","HD-17-Su"
"HD-17-Su:346972","HD-17-Su"
"HD-17-Su:346974","HD-17-Su"
"HD-17-Su:346975","HD-17-Su"
"HD-17-Su:346977","HD-17-Su"
"HD-17-Su:346978","HD-17-Su"
"HD-17-Su:346979","HD-17-Su"
"HD-17-Su:346981","HD-17-Su"
"HD-17-Su:346982","HD-17-Su"
"HD-17-Su:346984","HD-17-Su"
"HD-17-Su:346985","HD-17-Su"
"HD-17-Su:346986","HD-17-Su"
"HD-17-Su:346987","HD-17-Su"
"HD-17-Su:346989","HD-17-Su"
"HD-17-Su:346990","HD-17-Su"
"HD-17-Su:346991","HD-17-Su"
"HD-17-Su:346992","HD-17-Su"
"HD-17-Su:346993","HD-17-Su"
"HD-17-Su:346994","HD-17-Su"
"HD-17-Su:346995","HD-17-Su"
"HD-17-Su:346996","HD-17-Su"
"HD-17-Su:346997","HD-17-Su"
"HD-17-Su:346998","HD-17-Su"
"HD-17-Su:346999","HD-17-Su"
"HD-17-Su:347000","HD-17-Su"
"HD-17-Su:347001","HD-17-Su"
"HD-17-Su:347003","HD-17-Su"
"HD-17-Su:347004","HD-17-Su"
"HD-17-Su:347005","HD-17-Su"
"HD-17-Su:347006","HD-17-Su"
"HD-17-Su:347007","HD-17-Su"
"HD-17-Su:347008","HD-17-Su"
"HD-17-Su:347009","HD-17-Su"
"HD-17-Su:347010","HD-17-Su"
"HD-17-Su:347011","HD-17-Su"
"HD-17-Su:347012","HD-17-Su"
"HD-17-Su:347013","HD-17-Su"
"HD-17-Su:347014","HD-17-Su"
"HD-17-Su:347015","HD-17-Su"
"HD-17-Su:347016","HD-17-Su"
"HD-17-Su:347017","HD-17-Su"
"HD-17-Su:347018","HD-17-Su"
"HD-17-Su:347019","HD-17-Su"
"HD-17-Su:347020","HD-17-Su"
"HD-17-Su:347022","HD-17-Su"
"HD-17-Su:347023","HD-17-Su"
"HD-17-Su:347024","HD-17-Su"
"HD-17-Su:347025","HD-17-Su"
"HD-17-Su:347026","HD-17-Su"
"HD-17-Su:347027","HD-17-Su"
"HD-17-Su:347028","HD-17-Su"
"HD-17-Su:347029","HD-17-Su"
"HD-17-Su:347030","HD-17-Su"
"HD-17-Su:347031","HD-17-Su"
"HD-17-Su:347033","HD-17-Su"
"HD-17-Su:347034","HD-17-Su"
"HD-17-Su:347035","HD-17-Su"
"HD-17-Su:347037","HD-17-Su"
"HD-17-Su:347038","HD-17-Su"
"HD-17-Su:347039","HD-17-Su"
"HD-17-Su:347040","HD-17-Su"
"HD-17-Su:347041","HD-17-Su"
"HD-17-Su:347042","HD-17-Su"
"HD-17-Su:347043","HD-17-Su"
"HD-17-Su:347044","HD-17-Su"
"HD-17-Su:347045","HD-17-Su"
"HD-17-Su:347047","HD-17-Su"
"HD-17-Su:347048","HD-17-Su"
"HD-17-Su:347049","HD-17-Su"
"HD-17-Su:347050","HD-17-Su"
"HD-17-Su:347051","HD-17-Su"
"HD-17-Su:347052","HD-17-Su"
"HD-17-Su:347054","HD-17-Su"
"HD-17-Su:347055","HD-17-Su"
"HD-17-Su:347056","HD-17-Su"
"HD-17-Su:347057","HD-17-Su"
"HD-17-Su:347058","HD-17-Su"
"HD-17-Su:347059","HD-17-Su"
"HD-17-Su:347060","HD-17-Su"
"HD-17-Su:347061","HD-17-Su"
"HD-17-Su:347062","HD-17-Su"
"HD-17-Su:347063","HD-17-Su"
"HD-17-Su:347064","HD-17-Su"
"HD-17-Su:347066","HD-17-Su"
"HD-17-Su:347067","HD-17-Su"
"HD-17-Su:347068","HD-17-Su"
"HD-17-Su:347069","HD-17-Su"
"HD-17-Su:347070","HD-17-Su"
"HD-17-Su:347071","HD-17-Su"
"HD-17-Su:347072","HD-17-Su"
"HD-17-Su:347073","HD-17-Su"
"HD-17-Su:347074","HD-17-Su"
"HD-17-Su:347075","HD-17-Su"
"HD-17-Su:347076","HD-17-Su"
"HD-17-Su:347077","HD-17-Su"
"HD-17-Su:347078","HD-17-Su"
"HD-17-Su:347079","HD-17-Su"
"HD-17-Su:347080","HD-17-Su"
"HD-17-Su:347081","HD-17-Su"
"HD-17-Su:347082","HD-17-Su"
"HD-17-Su:347083","HD-17-Su"
"HD-17-Su:347084","HD-17-Su"
"HD-17-Su:347085","HD-17-Su"
"HD-17-Su:347086","HD-17-Su"
"HD-17-Su:347087","HD-17-Su"
"HD-17-Su:347088","HD-17-Su"
"HD-17-Su:347089","HD-17-Su"
"HD-17-Su:347090","HD-17-Su"
"HD-17-Su:347091","HD-17-Su"
"HD-17-Su:347092","HD-17-Su"
"HD-17-Su:347093","HD-17-Su"
"HD-17-Su:347094","HD-17-Su"
"HD-17-Su:347095","HD-17-Su"
"HD-17-Su:347097","HD-17-Su"
"HD-17-Su:347098","HD-17-Su"
"HD-17-Su:347099","HD-17-Su"
"HD-17-Su:347100","HD-17-Su"
"HD-17-Su:347101","HD-17-Su"
"HD-17-Su:347103","HD-17-Su"
"HD-17-Su:347104","HD-17-Su"
"HD-17-Su:347105","HD-17-Su"
"HD-17-Su:347106","HD-17-Su"
"HD-17-Su:347107","HD-17-Su"
"HD-17-Su:347108","HD-17-Su"
"HD-17-Su:347110","HD-17-Su"
"HD-17-Su:347111","HD-17-Su"
"HD-17-Su:347112","HD-17-Su"
"HD-17-Su:347113","HD-17-Su"
"HD-17-Su:347114","HD-17-Su"
"HD-17-Su:347115","HD-17-Su"
"HD-17-Su:347116","HD-17-Su"
"HD-17-Su:347117","HD-17-Su"
"HD-17-Su:347118","HD-17-Su"
"HD-17-Su:347119","HD-17-Su"
"HD-17-Su:347120","HD-17-Su"
"HD-17-Su:347121","HD-17-Su"
"HD-17-Su:347122","HD-17-Su"
"HD-17-Su:347123","HD-17-Su"
"HD-17-Su:347124","HD-17-Su"
"HD-17-Su:347125","HD-17-Su"
"HD-17-Su:347126","HD-17-Su"
"HD-17-Su:347127","HD-17-Su"
"HD-17-Su:347128","HD-17-Su"
"HD-17-Su:347129","HD-17-Su"
"HD-17-Su:347130","HD-17-Su"
"HD-17-Su:347131","HD-17-Su"
"HD-17-Su:347132","HD-17-Su"
"HD-17-Su:347133","HD-17-Su"
"HD-17-Su:347134","HD-17-Su"
"HD-17-Su:347135","HD-17-Su"
"HD-17-Su:347136","HD-17-Su"
"HD-17-Su:347137","HD-17-Su"
"HD-17-Su:347138","HD-17-Su"
"HD-17-Su:347139","HD-17-Su"
"HD-17-Su:347140","HD-17-Su"
"HD-17-Su:347141","HD-17-Su"
"HD-17-Su:347142","HD-17-Su"
"HD-17-Su:347143","HD-17-Su"
"HD-17-Su:347144","HD-17-Su"
"HD-17-Su:347145","HD-17-Su"
"HD-17-Su:347146","HD-17-Su"
"HD-17-Su:347147","HD-17-Su"
"HD-17-Su:347148","HD-17-Su"
"HD-17-Su:347149","HD-17-Su"
"HD-17-Su:347150","HD-17-Su"
"HD-17-Su:347151","HD-17-Su"
"HD-17-Su:347152","HD-17-Su"
"HD-17-Su:347153","HD-17-Su"
"HD-17-Su:347154","HD-17-Su"
"HD-17-Su:347155","HD-17-Su"
"HD-17-Su:347156","HD-17-Su"
"HD-17-Su:347157","HD-17-Su"
"HD-17-Su:347158","HD-17-Su"
"HD-17-Su:347159","HD-17-Su"
"HD-17-Su:347160","HD-17-Su"
"HD-17-Su:347161","HD-17-Su"
"HD-17-Su:347162","HD-17-Su"
"HD-17-Su:347163","HD-17-Su"
"HD-17-Su:347164","HD-17-Su"
"HD-17-Su:347165","HD-17-Su"
"HD-17-Su:347166","HD-17-Su"
"HD-17-Su:347167","HD-17-Su"
"HD-17-Su:347168","HD-17-Su"
"HD-17-Su:347169","HD-17-Su"
"HD-17-Su:347170","HD-17-Su"
"HD-17-Su:347171","HD-17-Su"
"HD-17-Su:347172","HD-17-Su"
"HD-17-Su:347173","HD-17-Su"
"HD-17-Su:347174","HD-17-Su"
"HD-17-Su:347175","HD-17-Su"
"HD-17-Su:347176","HD-17-Su"
"HD-17-Su:347177","HD-17-Su"
"HD-17-Su:347178","HD-17-Su"
"HD-17-Su:347179","HD-17-Su"
"HD-17-Su:347180","HD-17-Su"
"HD-17-Su:347181","HD-17-Su"
"HD-17-Su:347183","HD-17-Su"
"HD-17-Su:347184","HD-17-Su"
"HD-17-Su:347185","HD-17-Su"
"HD-17-Su:347186","HD-17-Su"
"HD-17-Su:347187","HD-17-Su"
"HD-17-Su:347188","HD-17-Su"
"HD-17-Su:347189","HD-17-Su"
"HD-17-Su:347190","HD-17-Su"
"HD-17-Su:347191","HD-17-Su"
"HD-17-Su:347192","HD-17-Su"
"HD-17-Su:347193","HD-17-Su"
"HD-17-Su:347194","HD-17-Su"
"HD-17-Su:347195","HD-17-Su"
"HD-17-Su:347196","HD-17-Su"
"HD-17-Su:347197","HD-17-Su"
"HD-17-Su:347198","HD-17-Su"
"HD-17-Su:347199","HD-17-Su"
"HD-17-Su:347200","HD-17-Su"
"HD-17-Su:347201","HD-17-Su"
"HD-17-Su:347202","HD-17-Su"
"HD-17-Su:347203","HD-17-Su"
"HD-17-Su:347204","HD-17-Su"
"HD-17-Su:347205","HD-17-Su"
"HD-17-Su:347206","HD-17-Su"
"HD-17-Su:347207","HD-17-Su"
"HD-17-Su:347208","HD-17-Su"
"HD-17-Su:347209","HD-17-Su"
"HD-17-Su:347210","HD-17-Su"
"HD-17-Su:347211","HD-17-Su"
"HD-17-Su:347212","HD-17-Su"
"HD-17-Su:347213","HD-17-Su"
"HD-17-Su:347214","HD-17-Su"
"HD-17-Su:347215","HD-17-Su"
"HD-17-Su:347216","HD-17-Su"
"HD-17-Su:347217","HD-17-Su"
"HD-17-Su:347218","HD-17-Su"
"HD-17-Su:347219","HD-17-Su"
"HD-17-Su:347220","HD-17-Su"
"HD-17-Su:347221","HD-17-Su"
"HD-17-Su:347222","HD-17-Su"
"HD-17-Su:347223","HD-17-Su"
"HD-17-Su:347224","HD-17-Su"
"HD-17-Su:347225","HD-17-Su"
"HD-17-Su:347227","HD-17-Su"
"HD-17-Su:347228","HD-17-Su"
"HD-17-Su:347229","HD-17-Su"
"HD-17-Su:347230","HD-17-Su"
"HD-17-Su:347231","HD-17-Su"
"HD-17-Su:347232","HD-17-Su"
"HD-17-Su:347233","HD-17-Su"
"HD-17-Su:347234","HD-17-Su"
"HD-17-Su:347235","HD-17-Su"
"HD-17-Su:347236","HD-17-Su"
"HD-17-Su:347239","HD-17-Su"
"HD-17-Su:347240","HD-17-Su"
"HD-17-Su:347241","HD-17-Su"
"HD-17-Su:347242","HD-17-Su"
"HD-17-Su:347243","HD-17-Su"
"HD-17-Su:347244","HD-17-Su"
"HD-17-Su:347245","HD-17-Su"
"HD-17-Su:347246","HD-17-Su"
"HD-17-Su:347247","HD-17-Su"
"HD-17-Su:347248","HD-17-Su"
"HD-17-Su:347249","HD-17-Su"
"HD-17-Su:347250","HD-17-Su"
"HD-17-Su:347251","HD-17-Su"
"HD-17-Su:347252","HD-17-Su"
"HD-17-Su:347253","HD-17-Su"
"HD-17-Su:347254","HD-17-Su"
"HD-17-Su:347255","HD-17-Su"
"HD-17-Su:347256","HD-17-Su"
"HD-17-Su:347257","HD-17-Su"
"HD-17-Su:347258","HD-17-Su"
"HD-17-Su:347259","HD-17-Su"
"HD-17-Su:347260","HD-17-Su"
"HD-17-Su:347261","HD-17-Su"
"HD-17-Su:347262","HD-17-Su"
"HD-17-Su:347263","HD-17-Su"
"HD-17-Su:347264","HD-17-Su"
"HD-17-Su:347265","HD-17-Su"
"HD-17-Su:347267","HD-17-Su"
"HD-17-Su:347268","HD-17-Su"
"HD-17-Su:347269","HD-17-Su"
"HD-17-Su:347272","HD-17-Su"
"HD-17-Su:347273","HD-17-Su"
"HD-17-Su:347274","HD-17-Su"
"HD-17-Su:347275","HD-17-Su"
"HD-17-Su:347276","HD-17-Su"
"HD-17-Su:347277","HD-17-Su"
"HD-17-Su:347278","HD-17-Su"
"HD-17-Su:347279","HD-17-Su"
"HD-17-Su:347280","HD-17-Su"
"HD-17-Su:347281","HD-17-Su"
"HD-17-Su:347282","HD-17-Su"
"HD-17-Su:347283","HD-17-Su"
"HD-17-Su:347284","HD-17-Su"
"HD-17-Su:347285","HD-17-Su"
"HD-17-Su:347286","HD-17-Su"
"HD-17-Su:347287","HD-17-Su"
"HD-17-Su:347288","HD-17-Su"
"HD-17-Su:347289","HD-17-Su"
"HD-17-Su:347290","HD-17-Su"
"HD-17-Su:351677","HD-17-Su"
"HD-17-Su:351678","HD-17-Su"
"HD-17-Su:351679","HD-17-Su"
"HD-17-Su:351680","HD-17-Su"
"HD-17-Su:351681","HD-17-Su"
"HD-17-Su:351682","HD-17-Su"
"HD-17-Su:351683","HD-17-Su"
"HD-17-Su:351684","HD-17-Su"
"HD-17-Su:351685","HD-17-Su"
"HD-17-Su:351686","HD-17-Su"
"HD-17-Su:351687","HD-17-Su"
"HD-17-Su:351688","HD-17-Su"
"HD-17-Su:351689","HD-17-Su"
"HD-17-Su:351690","HD-17-Su"
"HD-17-Su:351691","HD-17-Su"
"HD-17-Su:351692","HD-17-Su"
"HD-17-Su:351693","HD-17-Su"
"HD-17-Su:351694","HD-17-Su"
"HD-17-Su:351695","HD-17-Su"
"HD-17-Su:351696","HD-17-Su"
"HD-17-Su:351697","HD-17-Su"
"HD-17-Su:351698","HD-17-Su"
"HD-17-Su:351699","HD-17-Su"
"HD-17-Su:351700","HD-17-Su"
"HD-17-Su:351701","HD-17-Su"
"HD-17-Su:351702","HD-17-Su"
"HD-17-Su:351703","HD-17-Su"
"HD-17-Su:351704","HD-17-Su"
"HD-17-Su:351705","HD-17-Su"
"HD-17-Su:351706","HD-17-Su"
"HD-17-Su:351707","HD-17-Su"
"HD-17-Su:351708","HD-17-Su"
"HD-17-Su:351709","HD-17-Su"
"HD-17-Su:351710","HD-17-Su"
"HD-17-Su:351711","HD-17-Su"
"HD-17-Su:351712","HD-17-Su"
"HD-17-Su:351713","HD-17-Su"
"HD-17-Su:351714","HD-17-Su"
"HD-17-Su:351715","HD-17-Su"
"HD-17-Su:351716","HD-17-Su"
"HD-17-Su:351717","HD-17-Su"
"HD-17-Su:351718","HD-17-Su"
"HD-17-Su:351719","HD-17-Su"
"HD-17-Su:351720","HD-17-Su"
"HD-17-Su:351721","HD-17-Su"
"HD-17-Su:351722","HD-17-Su"
"HD-17-Su:351723","HD-17-Su"
"HD-17-Su:351724","HD-17-Su"
"HD-17-Su:351726","HD-17-Su"
"HD-17-Su:351727","HD-17-Su"
"HD-17-Su:351729","HD-17-Su"
"HD-17-Su:351730","HD-17-Su"
"HD-17-Su:351731","HD-17-Su"
"HD-17-Su:351732","HD-17-Su"
"HD-17-Su:351733","HD-17-Su"
"HD-17-Su:351734","HD-17-Su"
"HD-17-Su:351735","HD-17-Su"
"HD-17-Su:351736","HD-17-Su"
"HD-17-Su:351737","HD-17-Su"
"HD-17-Su:351739","HD-17-Su"
"HD-17-Su:351740","HD-17-Su"
"HD-17-Su:351741","HD-17-Su"
"HD-17-Su:351742","HD-17-Su"
"HD-17-Su:351743","HD-17-Su"
"HD-17-Su:351744","HD-17-Su"
"HD-17-Su:351745","HD-17-Su"
"HD-17-Su:351746","HD-17-Su"
"HD-17-Su:351747","HD-17-Su"
"HD-17-Su:351748","HD-17-Su"
"HD-17-Su:351749","HD-17-Su"
"HD-17-Su:351750","HD-17-Su"
"HD-17-Su:351751","HD-17-Su"
"HD-17-Su:351752","HD-17-Su"
"HD-17-Su:351753","HD-17-Su"
"HD-17-Su:351754","HD-17-Su"
"HD-17-Su:351755","HD-17-Su"
"HD-17-Su:351756","HD-17-Su"
"HD-17-Su:351757","HD-17-Su"
"HD-17-Su:351759","HD-17-Su"
"HD-17-Su:351760","HD-17-Su"
"HD-17-Su:351762","HD-17-Su"
"HD-17-Su:351764","HD-17-Su"
"HD-17-Su:351765","HD-17-Su"
"HD-17-Su:351766","HD-17-Su"
"HD-17-Su:351767","HD-17-Su"
"HD-17-Su:351769","HD-17-Su"
"HD-17-Su:351770","HD-17-Su"
"HD-17-Su:351771","HD-17-Su"
"HD-17-Su:351773","HD-17-Su"
"HD-17-Su:351774","HD-17-Su"
"HD-17-Su:351775","HD-17-Su"
"HD-17-Su:351776","HD-17-Su"
"HD-17-Su:351777","HD-17-Su"
"HD-17-Su:351778","HD-17-Su"
"HD-17-Su:351779","HD-17-Su"
"HD-17-Su:351780","HD-17-Su"
"HD-17-Su:351781","HD-17-Su"
"HD-17-Su:351782","HD-17-Su"
"HD-17-Su:351783","HD-17-Su"
"HD-17-Su:351784","HD-17-Su"
"HD-17-Su:351785","HD-17-Su"
"HD-17-Su:351786","HD-17-Su"
"HD-17-Su:351787","HD-17-Su"
"HD-17-Su:351788","HD-17-Su"
"HD-17-Su:351789","HD-17-Su"
"HD-17-Su:351790","HD-17-Su"
"HD-17-Su:351791","HD-17-Su"
"HD-17-Su:351792","HD-17-Su"
"HD-17-Su:351793","HD-17-Su"
"HD-17-Su:351794","HD-17-Su"
