"barcode","sample","celltype","UMAP_1","UMAP_2"
"Se-180.1-Su:284245","Se-180.1-Su","3",-4.48252479310862,-7.00653999851921
"Se-180.1-Su:284246","Se-180.1-Su","7",7.67764385465749,-11.7556444983361
"Se-180.1-Su:284247","Se-180.1-Su","1",8.82639606718191,0.735709430706707
"Se-180.1-Su:284248","Se-180.1-Su","1",8.97235019926199,2.41130453540107
"Se-180.1-Su:284249","Se-180.1-Su","1",9.87098987821706,0.815225901138989
"Se-180.1-Su:284250","Se-180.1-Su","1",6.12843664411672,0.496969522965161
"Se-180.1-Su:284251","Se-180.1-Su","4",-5.07319108720652,-4.29465979145745
"Se-180.1-Su:284252","Se-180.1-Su","1",8.13599642042287,0.0599598866524376
"Se-180.1-Su:284253","Se-180.1-Su","1",9.53649433378347,0.950653972161023
"Se-180.1-Su:284254","Se-180.1-Su","1",9.1056519341863,-0.994064150321277
"Se-180.1-Su:284255","Se-180.1-Su","1",8.79911621336111,-0.575373707282337
"Se-180.1-Su:284256","Se-180.1-Su","2",-7.00575010057322,5.90782147837898
"Se-180.1-Su:284257","Se-180.1-Su","1",8.84624870542654,2.81366759730598
"Se-180.1-Su:284258","Se-180.1-Su","6",-3.30338231798045,5.90466767741462
"Se-180.1-Su:284259","Se-180.1-Su","1",6.29116876844533,1.76718086196205
"Se-180.1-Su:284260","Se-180.1-Su","1",7.7024765801824,0.543003948462216
"Se-180.1-Su:284261","Se-180.1-Su","1",8.43566187147268,2.90683299495002
"Se-180.1-Su:284262","Se-180.1-Su","1",6.69486244444021,1.20372146559974
"Se-180.1-Su:284264","Se-180.1-Su","1",9.84237774137624,0.633798839581219
"Se-180.1-Su:284267","Se-180.1-Su","5",-5.56129829164378,0.678621532452313
"Se-180.1-Su:284268","Se-180.1-Su","3",-4.91755811448924,-8.3173128943322
"Se-180.1-Su:284269","Se-180.1-Su","1",9.53921707395681,1.1502231974723
"Se-180.1-Su:284270","Se-180.1-Su","3",-3.28293959375254,-8.79521053837517
"Se-180.1-Su:284272","Se-180.1-Su","4",-5.30597678895823,-4.16514128254631
"Se-180.1-Su:284273","Se-180.1-Su","1",9.28868969205984,-1.05012970970848
"Se-180.1-Su:284274","Se-180.1-Su","1",9.01642235044607,3.09338790370247
"Se-180.1-Su:284275","Se-180.1-Su","1",5.69314344648488,1.6393212695243
"Se-180.1-Su:284276","Se-180.1-Su","3",-4.86745254274241,-7.56925743626335
"Se-180.1-Su:284277","Se-180.1-Su","1",9.59294136289724,2.63981706095955
"Se-180.1-Su:284278","Se-180.1-Su","2",-6.73957101579539,5.84886914683601
"Se-180.1-Su:284279","Se-180.1-Su","7",5.80894907240041,-12.0811917166589
"Se-180.1-Su:284280","Se-180.1-Su","1",8.95368965391286,-0.173807201850208
"Se-180.1-Su:284282","Se-180.1-Su","1",8.20126541380056,2.89010650111458
"Se-180.1-Su:284283","Se-180.1-Su","1",7.47158058408864,2.1050241608741
"Se-180.1-Su:284284","Se-180.1-Su","3",-4.10029927965037,-8.10151070164421
"Se-180.1-Su:284285","Se-180.1-Su","1",10.0517845940984,1.72959941817543
"Se-180.1-Su:284286","Se-180.1-Su","15",-3.46855561014048,-1.03849571751335
"Se-180.1-Su:284287","Se-180.1-Su","3",-4.28282920595042,-6.60169952915886
"Se-180.1-Su:284288","Se-180.1-Su","1",9.04911239866384,3.10127335978767
"Se-180.1-Su:284289","Se-180.1-Su","5",-6.2796658682429,4.05464011622688
"Se-180.1-Su:284290","Se-180.1-Su","1",7.04114254240163,0.804951371681897
"Se-180.1-Su:284291","Se-180.1-Su","1",7.92471369032033,1.04789763880989
"Se-180.1-Su:284292","Se-180.1-Su","4",-4.38210288759104,-4.80523699330071
"Se-180.1-Su:284293","Se-180.1-Su","1",9.45057781461843,0.482808830273358
"Se-180.1-Su:284294","Se-180.1-Su","1",8.24407299284109,2.75306850863716
"Se-180.1-Su:284295","Se-180.1-Su","1",8.8330050301946,0.791375638973919
"Se-180.1-Su:284296","Se-180.1-Su","1",8.95583923582204,-0.167107133137973
"Se-180.1-Su:284297","Se-180.1-Su","5",-6.36775056596629,4.02018434001228
"Se-180.1-Su:284298","Se-180.1-Su","7",5.9309840989507,-12.1103417258141
"Se-180.1-Su:284299","Se-180.1-Su","1",9.54192074064382,0.115232312410159
"Se-180.1-Su:284301","Se-180.1-Su","1",8.82658394102224,-1.18465810822228
"Se-180.1-Su:284302","Se-180.1-Su","1",7.16513260130056,-0.337051449286731
"Se-180.1-Su:284303","Se-180.1-Su","4",-4.51851884599558,-2.88417404698113
"Se-180.1-Su:284304","Se-180.1-Su","15",-3.42292467828623,-1.06413417862633
"Se-180.1-Su:284305","Se-180.1-Su","14",8.13169105772146,-2.18927353428582
"Se-180.1-Su:284306","Se-180.1-Su","1",9.78084381345876,0.831856669914929
"Se-180.1-Su:284307","Se-180.1-Su","3",-3.15639178033701,-8.91258686588982
"Se-180.1-Su:284308","Se-180.1-Su","4",-4.16130582567088,-5.70934694813469
"Se-180.1-Su:284309","Se-180.1-Su","1",8.87723453764089,0.994199873936383
"Se-180.1-Su:284310","Se-180.1-Su","1",9.24085052732595,0.820425691139904
"Se-180.1-Su:284311","Se-180.1-Su","1",6.86681135419973,1.37785405112526
"Se-180.1-Su:284312","Se-180.1-Su","1",8.44362648252615,3.30728584719917
"Se-180.1-Su:284313","Se-180.1-Su","1",9.52072532896169,0.470919998419491
"Se-180.1-Su:284315","Se-180.1-Su","1",8.78915031675466,2.15122920466682
"Se-180.1-Su:284316","Se-180.1-Su","1",8.69670208219656,0.64727401925346
"Se-180.1-Su:284317","Se-180.1-Su","5",-6.80975429292552,3.58388215495369
"Se-180.1-Su:284318","Se-180.1-Su","1",6.67173918012746,0.525119962227551
"Se-180.1-Su:284319","Se-180.1-Su","1",7.90854509595998,2.12129622889778
"Se-180.1-Su:284320","Se-180.1-Su","12",3.63282974485525,12.5362513680579
"Se-180.1-Su:284321","Se-180.1-Su","4",-3.96174089189402,-3.68652170704583
"Se-180.1-Su:284322","Se-180.1-Su","1",9.29788883451589,1.00460809661171
"Se-180.1-Su:284323","Se-180.1-Su","4",-4.81661788698069,-5.35140722798088
"Se-180.1-Su:284324","Se-180.1-Su","1",7.43495186094411,3.48135954333564
"Se-180.1-Su:284325","Se-180.1-Su","1",6.59136112455495,0.458166660797802
"Se-180.1-Su:284326","Se-180.1-Su","1",7.58605726484426,0.326906325352398
"Se-180.1-Su:284327","Se-180.1-Su","1",10.3263350320257,1.6284616608741
"Se-180.1-Su:284328","Se-180.1-Su","1",8.47069271330007,3.26759678317329
"Se-180.1-Su:284330","Se-180.1-Su","1",7.68986232999929,-0.726286468970569
"Se-180.1-Su:284331","Se-180.1-Su","2",-4.73433343644969,7.02369147731086
"Se-180.1-Su:284332","Se-180.1-Su","11",6.62049158338674,-2.7043887953637
"Se-180.1-Su:284335","Se-180.1-Su","1",8.04278286222585,-1.03648859070519
"Se-180.1-Su:284338","Se-180.1-Su","1",10.3001318765081,1.55922788573524
"Se-180.1-Su:284339","Se-180.1-Su","7",6.38779791120656,-12.236061749923
"Se-180.1-Su:284340","Se-180.1-Su","1",9.68447216276296,0.655552269947735
"Se-180.1-Su:284341","Se-180.1-Su","2",-7.10237876649729,4.84564668132087
"Se-180.1-Su:284342","Se-180.1-Su","7",5.53335388425954,-11.4316288809655
"Se-180.1-Su:284343","Se-180.1-Su","1",7.56779726270803,3.27043038798591
"Se-180.1-Su:284344","Se-180.1-Su","1",9.47432239774831,1.93618518306038
"Se-180.1-Su:284345","Se-180.1-Su","1",6.43155725721487,2.595757069123
"Se-180.1-Su:284346","Se-180.1-Su","1",6.68160875562795,-0.258048919904026
"Se-180.1-Su:284347","Se-180.1-Su","2",-7.65270225282542,5.19259339762947
"Se-180.1-Su:284348","Se-180.1-Su","15",-3.4303313898646,-1.08714049862603
"Se-180.1-Su:284349","Se-180.1-Su","1",8.82020862821706,0.369307341110913
"Se-180.1-Su:284350","Se-180.1-Su","1",6.015337069074,2.12512332392952
"Se-180.1-Su:284351","Se-180.1-Su","4",-5.67766324754588,-6.0777265410302
"Se-180.1-Su:284352","Se-180.1-Su","1",8.15150030378469,2.8462567944648
"Se-180.1-Su:284353","Se-180.1-Su","3",-3.81275169130198,-7.36745422886589
"Se-180.1-Su:284354","Se-180.1-Su","1",6.55876262907155,1.13259786559364
"Se-180.1-Su:284355","Se-180.1-Su","1",6.05457695249685,1.28882342768928
"Se-180.1-Su:284356","Se-180.1-Su","1",9.74564750913747,0.4446505327346
"Se-180.1-Su:284357","Se-180.1-Su","5",-5.53383867021433,2.16398722125312
"Se-180.1-Su:284358","Se-180.1-Su","14",-6.65035859819285,5.38013678981086
"Se-180.1-Su:284359","Se-180.1-Su","1",8.46965702299245,-0.152923492657932
"Se-180.1-Su:284360","Se-180.1-Su","1",6.76968343977102,0.858021499645916
"Se-180.1-Su:284361","Se-180.1-Su","7",6.61848695997365,-11.8067976813195
"Se-180.1-Su:284362","Se-180.1-Su","1",8.79887016538747,-0.938945708739551
"Se-180.1-Su:284363","Se-180.1-Su","1",9.4617892098821,-0.0886989067671619
"Se-180.1-Su:284364","Se-180.1-Su","1",9.71558578733572,1.31137973262092
"Se-180.1-Su:284365","Se-180.1-Su","1",6.57066210035451,0.536323281061856
"Se-180.1-Su:284366","Se-180.1-Su","1",8.94652755979665,0.330753343236653
"Se-180.1-Su:284367","Se-180.1-Su","3",-2.99474112268321,-8.88155334995964
"Se-180.1-Su:284368","Se-180.1-Su","1",9.43870552305349,-1.40117007302025
"Se-180.1-Su:284369","Se-180.1-Su","1",7.32714899305471,0.849919082653729
"Se-180.1-Su:284370","Se-180.1-Su","2",-7.78876392122141,5.94532376719734
"Se-180.1-Su:284371","Se-180.1-Su","5",-5.91304246660105,2.52904492808601
"Se-180.1-Su:284372","Se-180.1-Su","2",-8.04522887941233,5.95665532542488
"Se-180.1-Su:284373","Se-180.1-Su","6",-3.10443631883494,4.5800054688575
"Se-180.1-Su:284375","Se-180.1-Su","1",6.04274137739309,0.5899062175872
"Se-180.1-Su:284376","Se-180.1-Su","3",-2.67810384508006,-8.02451294468621
"Se-180.1-Su:284377","Se-180.1-Su","5",-5.4927801298701,1.67193359328529
"Se-180.1-Su:284378","Se-180.1-Su","11",6.64323290113576,-3.08991569088677
"Se-180.1-Su:284379","Se-180.1-Su","1",9.56969078306325,2.53941971255562
"Se-180.1-Su:284380","Se-180.1-Su","11",6.6120577645696,-2.90135139034966
"Se-180.1-Su:284381","Se-180.1-Su","3",-3.01017872568003,-7.12795752094963
"Se-180.1-Su:284382","Se-180.1-Su","4",-3.44882981057993,-5.77021473454216
"Se-180.1-Su:284383","Se-180.1-Su","1",9.30482013944753,1.08809161378166
"Se-180.1-Su:284384","Se-180.1-Su","2",-7.08849422212473,5.99344188166877
"Se-180.1-Su:284385","Se-180.1-Su","1",9.20553501371511,2.59351402713081
"Se-180.1-Su:284387","Se-180.1-Su","3",-2.74229280229441,-7.59063833760002
"Se-180.1-Su:284388","Se-180.1-Su","4",-5.30434171434275,-4.7831274847863
"Se-180.1-Su:284389","Se-180.1-Su","1",6.76276071790822,0.783596934807507
"Se-180.1-Su:284392","Se-180.1-Su","1",9.21253212217458,2.9666488785865
"Se-180.1-Su:284393","Se-180.1-Su","10",-0.955039899309793,-6.23558300541619
"Se-180.1-Su:284394","Se-180.1-Su","3",-2.78648845430247,-8.4559733252404
"Se-180.1-Su:284395","Se-180.1-Su","4",-4.74473182435862,-4.94531076954583
"Se-180.1-Su:284396","Se-180.1-Su","1",9.23253830198415,2.79104620410225
"Se-180.1-Su:284397","Se-180.1-Su","1",9.46108730558523,2.58227473689338
"Se-180.1-Su:284399","Se-180.1-Su","11",6.19816311124929,-3.63128775166252
"Se-180.1-Su:284400","Se-180.1-Su","1",7.92627914671071,-0.766430197226795
"Se-180.1-Su:284401","Se-180.1-Su","1",9.06217487577566,0.372202457916943
"Se-180.1-Su:284403","Se-180.1-Su","1",8.21045168165334,0.868348898422924
"Se-180.1-Su:284404","Se-180.1-Su","1",9.87585075620779,0.422224761975018
"Se-180.1-Su:284405","Se-180.1-Su","5",-5.89131633516184,0.927853705418316
"Se-180.1-Su:284406","Se-180.1-Su","7",7.25263698820241,-12.027583775985
"Se-180.1-Su:284407","Se-180.1-Su","4",-4.5422276663386,-3.54202645825127
"Se-180.1-Su:284408","Se-180.1-Su","4",-5.36078159089915,-4.17901485966423
"Se-180.1-Su:284409","Se-180.1-Su","1",6.49661834959157,0.760443272125927
"Se-180.1-Su:284410","Se-180.1-Su","5",-4.95115987535349,2.88686090899727
"Se-180.1-Su:284411","Se-180.1-Su","2",-5.71726600404612,7.02726346446296
"Se-180.1-Su:284412","Se-180.1-Su","1",7.24247749570974,0.747039558422772
"Se-180.1-Su:284413","Se-180.1-Su","2",-5.65738574739329,7.33783608866951
"Se-180.1-Su:284414","Se-180.1-Su","1",9.60643776182302,-1.22853714035729
"Se-180.1-Su:284415","Se-180.1-Su","1",8.03280599836477,3.31950146151802
"Se-180.1-Su:284416","Se-180.1-Su","1",8.84800537351736,-0.506359158026966
"Se-180.1-Su:284417","Se-180.1-Su","1",10.089480478803,0.797449054253308
"Se-180.1-Su:284418","Se-180.1-Su","15",-3.30525652643076,-1.45971709297875
"Se-180.1-Su:284419","Se-180.1-Su","14",8.94792087797292,-0.608134744632038
"Se-180.1-Su:284421","Se-180.1-Su","2",-6.90025607820384,5.11730557872078
"Se-180.1-Su:284423","Se-180.1-Su","6",-4.01260177369944,4.66591054393074
"Se-180.1-Su:284425","Se-180.1-Su","1",9.5280381036199,1.22532230807563
"Se-180.1-Su:284426","Se-180.1-Su","4",-5.21027414079539,-5.17342775868157
"Se-180.1-Su:284427","Se-180.1-Su","1",9.18698795560964,-1.16854721115807
"Se-180.1-Su:284428","Se-180.1-Su","1",9.61918743375906,-0.56791609333733
"Se-180.1-Su:284429","Se-180.1-Su","1",7.63332947019704,0.173523182106224
"Se-180.1-Su:284430","Se-180.1-Su","1",7.48216160062917,1.07332164241096
"Se-180.1-Su:284432","Se-180.1-Su","1",9.16419704679616,0.392723264229504
"Se-180.1-Su:284434","Se-180.1-Su","1",8.33155306104787,-0.676586804854663
"Se-180.1-Su:284435","Se-180.1-Su","4",-5.30503837343089,-5.28775661991814
"Se-180.1-Su:284438","Se-180.1-Su","4",-5.46258203264109,-4.18272942112664
"Se-180.1-Su:284439","Se-180.1-Su","1",9.00022609953054,0.684012295735089
"Se-180.1-Su:284441","Se-180.1-Su","1",7.85720451597341,2.4073215146186
"Se-180.1-Su:284442","Se-180.1-Su","4",-4.45301524873606,-3.4209734778283
"Se-180.1-Su:284443","Se-180.1-Su","1",9.33115967039236,0.675650419724194
"Se-180.1-Su:284444","Se-180.1-Su","1",8.86792381528982,-0.113400755393299
"Se-180.1-Su:284445","Se-180.1-Su","1",8.48555048231252,3.01572233630439
"Se-180.1-Su:284446","Se-180.1-Su","1",8.00837572340139,-1.02585404919365
"Se-180.1-Su:284447","Se-180.1-Su","4",-5.73197643037669,-6.36588114308098
"Se-180.1-Su:284448","Se-180.1-Su","11",6.20046480421194,-3.53732102917412
"Se-180.1-Su:284449","Se-180.1-Su","1",7.88061149839529,0.940902831089703
"Se-180.1-Su:284450","Se-180.1-Su","3",-5.2343572783076,-7.54900044010857
"Se-180.1-Su:284452","Se-180.1-Su","1",8.91463955167898,2.81139928294441
"Se-180.1-Su:284453","Se-180.1-Su","1",7.41901167158254,-0.836396334636005
"Se-180.1-Su:284454","Se-180.1-Su","5",-5.57550422426096,4.49861794902107
"Se-180.1-Su:284455","Se-180.1-Su","1",5.75274427656301,0.757300080788342
"Se-180.1-Su:284456","Se-180.1-Su","3",-3.45504466768137,-6.17169970082024
"Se-180.1-Su:284457","Se-180.1-Su","7",5.7253447366155,-11.9932667593835
"Se-180.1-Su:284458","Se-180.1-Su","1",8.57832344297536,0.448514254820553
"Se-180.1-Su:284459","Se-180.1-Su","1",8.3276248765386,3.31470281077644
"Se-180.1-Su:284460","Se-180.1-Su","4",-5.43529645677439,-4.21706789540032
"Se-180.1-Su:284461","Se-180.1-Su","13",-0.676055233439126,-15.7881056647179
"Se-180.1-Su:284462","Se-180.1-Su","1",6.38246353391775,-0.781588373648914
"Se-180.1-Su:284463","Se-180.1-Su","4",-4.8907555746638,-4.82520121144036
"Se-180.1-Su:284464","Se-180.1-Su","1",7.40783746961721,2.07635718776008
"Se-180.1-Su:284465","Se-180.1-Su","1",9.25148208860525,-0.627431450354847
"Se-180.1-Su:284466","Se-180.1-Su","1",9.89699466947683,0.83390355302116
"Se-180.1-Su:284468","Se-180.1-Su","13",-0.582124869784036,-15.5420853476403
"Se-180.1-Su:284469","Se-180.1-Su","1",7.13872106794485,-2.27180045651177
"Se-180.1-Su:284470","Se-180.1-Su","1",8.78848179105886,2.30760938121101
"Se-180.1-Su:284471","Se-180.1-Su","4",-4.32686607118479,-5.06187170551995
"Se-180.1-Su:284472","Se-180.1-Su","3",-3.47879688020579,-9.24471539067009
"Se-180.1-Su:284473","Se-180.1-Su","1",8.93987758878835,-0.360792634951862
"Se-180.1-Su:284475","Se-180.1-Su","1",7.57991321806081,2.90069085551521
"Se-180.1-Su:284476","Se-180.1-Su","1",6.39386804823049,-0.302427975404056
"Se-180.1-Su:284477","Se-180.1-Su","3",-4.41465083833567,-6.4755389075158
"Se-180.1-Su:284478","Se-180.1-Su","4",-4.31259671922556,-3.4460172037957
"Se-180.1-Su:284479","Se-180.1-Su","7",7.50194414381154,-11.3646914343713
"Se-180.1-Su:284480","Se-180.1-Su","1",10.0295897317327,1.60957676364204
"Se-180.1-Su:284481","Se-180.1-Su","7",7.74216659788259,-12.0091997961877
"Se-180.1-Su:284482","Se-180.1-Su","4",-4.6240729498469,-7.12844103382805
"Se-180.1-Su:284483","Se-180.1-Su","1",6.91277464155324,-0.338893113601001
"Se-180.1-Su:284484","Se-180.1-Su","1",6.49740703825124,0.0766227525295891
"Se-180.1-Su:284485","Se-180.1-Su","2",-6.09103194948069,3.85736304713508
"Se-180.1-Su:284486","Se-180.1-Su","1",6.02349813703664,1.61954981280586
"Se-180.1-Su:284487","Se-180.1-Su","1",7.22335203413137,2.3436589856269
"Se-180.1-Su:284488","Se-180.1-Su","1",8.06946714643606,3.49075132800361
"Se-180.1-Su:284489","Se-180.1-Su","1",7.2399292779363,-0.26584711478928
"Se-180.1-Su:284490","Se-180.1-Su","1",10.3952513528264,0.999390842449871
"Se-180.1-Su:284491","Se-180.1-Su","13",-0.668189446886697,-15.776480374801
"Se-180.1-Su:284492","Se-180.1-Su","1",7.89095695737966,1.02449619961998
"Se-180.1-Su:284493","Se-180.1-Su","1",9.08900173429616,3.11052686167976
"Se-180.1-Su:284494","Se-180.1-Su","1",6.93817528013357,2.73666340304634
"Se-180.1-Su:284495","Se-180.1-Su","1",6.68655498746999,0.158987844419686
"Se-180.1-Su:284496","Se-180.1-Su","1",8.82379635099538,2.60609895182869
"Se-180.1-Su:284497","Se-180.1-Su","2",-6.80074493165843,7.181295218003
"Se-180.1-Su:284499","Se-180.1-Su","6",-3.18045274492136,5.8720124383094
"Se-180.1-Su:284500","Se-180.1-Su","1",7.26724441770681,0.451230498087613
"Se-180.1-Su:284501","Se-180.1-Su","7",5.57133920911916,-12.1355654578088
"Se-180.1-Su:284502","Se-180.1-Su","9",9.48207767728933,-4.30221718357781
"Se-180.1-Su:284504","Se-180.1-Su","12",3.61384256605276,12.9248316903236
"Se-180.1-Su:284505","Se-180.1-Su","7",5.31663664106496,-11.4196078162072
"Se-180.1-Su:284506","Se-180.1-Su","1",8.88689907316335,0.00186427129527703
"Se-180.1-Su:284507","Se-180.1-Su","2",-7.84966556306712,5.50522977305671
"Se-180.1-Su:284508","Se-180.1-Su","1",6.81868990186819,-0.516045151221546
"Se-180.1-Su:284509","Se-180.1-Su","1",7.9217968774236,2.13247448397895
"Se-180.1-Su:284510","Se-180.1-Su","2",-5.83689014192454,6.4124644417884
"Se-180.1-Su:284511","Se-180.1-Su","1",6.27232559446462,2.68701178027412
"Se-180.1-Su:284512","Se-180.1-Su","1",8.10886009458669,-0.484476862418445
"Se-180.1-Su:284513","Se-180.1-Su","11",6.33373983625539,-3.20157974766472
"Se-180.1-Su:284515","Se-180.1-Su","11",6.64085062269338,-3.13910573528984
"Se-180.1-Su:284516","Se-180.1-Su","1",6.49522884611257,2.27031833125374
"Se-180.1-Su:284517","Se-180.1-Su","1",9.42999656919607,1.3819605727317
"Se-180.1-Su:284519","Se-180.1-Su","6",-2.83451096292368,5.3331998009803
"Se-180.1-Su:284520","Se-180.1-Su","1",6.30114658598073,1.18258744670173
"Se-180.1-Su:284521","Se-180.1-Su","1",9.50136192564138,0.316096441877095
"Se-180.1-Su:284522","Se-180.1-Su","1",7.7065778565801,-0.10944971250275
"Se-180.1-Su:284523","Se-180.1-Su","1",9.80337150816091,0.0569996145190872
"Se-180.1-Su:284524","Se-180.1-Su","1",8.85379226926931,-1.49866848992089
"Se-180.1-Su:284525","Se-180.1-Su","1",9.03308685545095,-0.508027432429584
"Se-180.1-Su:284526","Se-180.1-Su","1",8.36899765257009,0.862967254650799
"Se-180.1-Su:284527","Se-180.1-Su","5",-5.72108070131175,2.17647606326362
"Se-180.1-Su:284528","Se-180.1-Su","1",9.05830200437673,0.283706130516735
"Se-180.1-Su:284530","Se-180.1-Su","1",9.02514274839529,0.596909137499539
"Se-180.1-Su:284531","Se-180.1-Su","4",-4.13470498796336,-5.700700459945
"Se-180.1-Su:284532","Se-180.1-Su","3",-3.64486972566477,-8.89394730137566
"Se-180.1-Su:284533","Se-180.1-Su","1",8.16250904325613,1.61071294738075
"Se-180.1-Su:284534","Se-180.1-Su","1",6.20715006116994,0.899725737107006
"Se-180.1-Su:284535","Se-180.1-Su","5",-5.52890817399851,4.32463056041023
"Se-180.1-Su:284536","Se-180.1-Su","1",8.19188984159597,-0.0518136005280338
"Se-180.1-Su:284537","Se-180.1-Su","3",-3.66735784288279,-8.77542656468132
"Se-180.1-Su:284538","Se-180.1-Su","1",7.57595642332204,1.28769165469429
"Se-180.1-Su:284540","Se-180.1-Su","1",9.66244514707693,0.685276927483288
"Se-180.1-Su:284541","Se-180.1-Su","1",9.23429115537771,3.29843169642708
"Se-180.1-Su:284542","Se-180.1-Su","1",7.92589958433279,0.72050571633598
"Se-180.1-Su:284543","Se-180.1-Su","1",7.80303867582448,0.989743592274395
"Se-180.1-Su:284544","Se-180.1-Su","1",8.09509714368948,3.44406968547126
"Se-180.1-Su:284545","Se-180.1-Su","1",6.43254669431814,1.29416877223274
"Se-180.1-Su:284546","Se-180.1-Su","4",-4.40119926210276,-5.12162130879143
"Se-180.1-Su:284547","Se-180.1-Su","3",-2.83589164491526,-7.46670168446282
"Se-180.1-Su:284548","Se-180.1-Su","2",-7.95895663972727,6.5887864251258
"Se-180.1-Su:284549","Se-180.1-Su","1",6.51001365903982,1.67967432929298
"Se-180.1-Su:284550","Se-180.1-Su","7",5.52939804319509,-12.1857401709435
"Se-180.1-Su:284551","Se-180.1-Su","5",-6.26141063447825,3.33872753573677
"Se-180.1-Su:284552","Se-180.1-Su","1",8.55046280149587,1.97349614096901
"Se-180.1-Su:284553","Se-180.1-Su","15",-3.87246600862376,-1.4931717495797
"Se-180.1-Su:284554","Se-180.1-Su","3",-3.41430513139597,-9.1903597693322
"Se-180.1-Su:284555","Se-180.1-Su","2",-6.59232131715647,6.65558272792122
"Se-180.1-Su:284556","Se-180.1-Su","11",7.76538666013845,-1.18605702923516
"Se-180.1-Su:284557","Se-180.1-Su","2",-6.63520089860789,5.84112054301521
"Se-180.1-Su:284558","Se-180.1-Su","11",7.25991733793386,-1.28786557720879
"Se-180.1-Su:284559","Se-180.1-Su","5",-4.79196016069285,3.54312998248359
"Se-180.1-Su:284560","Se-180.1-Su","1",8.5693388772405,2.06380945636055
"Se-180.1-Su:284561","Se-180.1-Su","7",5.83503206495412,-11.9811140875695
"Se-180.1-Su:284562","Se-180.1-Su","1",8.72585304502615,2.88025862170478
"Se-180.1-Su:284563","Se-180.1-Su","1",8.82916363004812,-0.0131033788798176
"Se-180.1-Su:284564","Se-180.1-Su","1",7.64403970960744,1.44637459708473
"Se-180.1-Su:284565","Se-180.1-Su","1",7.72822435621389,-1.07608347939232
"Se-180.1-Su:284566","Se-180.1-Su","3",-5.66546766038767,-6.65834730671624
"Se-180.1-Su:284567","Se-180.1-Su","1",7.65349920515188,0.136884477046338
"Se-180.1-Su:284568","Se-180.1-Su","1",7.6022978616155,-0.651856003272327
"Se-180.1-Su:284569","Se-180.1-Su","2",-7.08247987504832,6.63242799235603
"Se-180.1-Su:284570","Se-180.1-Su","1",9.52540691618093,2.43623668147346
"Se-180.1-Su:284571","Se-180.1-Su","1",6.79766424421438,0.221364030671326
"Se-180.1-Su:284572","Se-180.1-Su","7",6.18238790754445,-12.2328917364953
"Se-180.1-Su:284573","Se-180.1-Su","3",-2.85796801324717,-8.43968742893914
"Se-180.1-Su:284574","Se-180.1-Su","1",9.26012237791189,2.1778555531623
"Se-180.1-Su:284575","Se-180.1-Su","1",7.5898032975591,-0.0393146108267628
"Se-180.1-Su:284576","Se-180.1-Su","1",8.99366195921072,1.7249986548545
"Se-180.1-Su:284577","Se-180.1-Su","1",9.02647121671804,0.507749559414593
"Se-180.1-Su:284578","Se-180.1-Su","2",-7.16565028901927,5.58612519694587
"Se-180.1-Su:284579","Se-180.1-Su","1",6.19576462034353,0.174054401052205
"Se-180.1-Su:284580","Se-180.1-Su","1",8.62101276640066,2.0450362582328
"Se-180.1-Su:284581","Se-180.1-Su","2",-5.37208024736277,6.18028384639045
"Se-180.1-Su:284582","Se-180.1-Su","3",-4.91624395128123,-6.32132881687859
"Se-180.1-Su:284583","Se-180.1-Su","1",8.88039024595388,-0.835699854361805
"Se-180.1-Su:284584","Se-180.1-Su","7",7.63152082685598,-11.5882155279992
"Se-180.1-Su:284585","Se-180.1-Su","2",-8.0804471182429,5.55132562114021
"Se-180.1-Su:284586","Se-180.1-Su","4",-3.58990804429881,-6.08481567906121
"Se-180.1-Su:284587","Se-180.1-Su","7",6.64014061216482,-11.9356467108605
"Se-180.1-Su:284588","Se-180.1-Su","3",-3.54328386064402,-7.8308626990197
"Se-180.1-Su:284589","Se-180.1-Su","1",8.17596777204641,1.98028594447395
"Se-180.1-Su:284591","Se-180.1-Su","1",8.81645973447927,0.423495741617886
"Se-180.1-Su:284593","Se-180.1-Su","7",5.3878784966863,-11.397402463424
"Se-180.1-Su:284595","Se-180.1-Su","1",6.06086166624196,1.95182722998878
"Se-180.1-Su:284596","Se-180.1-Su","7",7.46333177808889,-11.9298769812463
"Se-180.1-Su:284597","Se-180.1-Su","7",6.72718008283742,-12.0811507086633
"Se-180.1-Su:284598","Se-180.1-Su","2",-7.22063438173167,6.2509072442176
"Se-180.1-Su:284599","Se-180.1-Su","2",-4.47197763200633,5.59418422175666
"Se-180.1-Su:284600","Se-180.1-Su","5",-6.21893779512278,2.04525464965126
"Se-180.1-Su:284601","Se-180.1-Su","1",8.52107103590139,1.82863778067848
"Se-180.1-Su:284602","Se-180.1-Su","1",7.32684524778493,0.400367112887112
"Se-180.1-Su:284603","Se-180.1-Su","1",8.3223791909612,1.40865093661567
"Se-180.1-Su:284604","Se-180.1-Su","3",-3.289989392718,-7.74836987065056
"Se-180.1-Su:284605","Se-180.1-Su","1",7.88973720792898,2.11172121955177
"Se-180.1-Su:284606","Se-180.1-Su","1",10.3120299172796,1.26569527579567
"Se-180.1-Su:284607","Se-180.1-Su","1",5.86486109022268,1.81584996176979
"Se-180.1-Su:284608","Se-180.1-Su","2",-6.61290113206736,6.90780240489265
